Lap Nr,Roi1,Roi1_x,Roi1_y,Roi1_w,Roi1_h
5230,,0,17,418,24
5231,,0,17,418,24
5232,,0,17,418,24
5233,,0,17,418,24
5234,,0,17,418,24
5235,,0,17,418,24
5236,,0,17,418,24
5237,,0,17,418,24
5238,,0,17,418,24
5239,,0,17,418,24
5240,,0,17,418,24
5241,,0,17,418,24
5242,,0,17,418,24
5243,,0,17,418,24
5244,,0,17,418,24
5245,,0,17,418,24
5246,,0,17,418,24
5247,,0,16,418,25
5248,,0,16,418,25
5249,,0,16,418,25
5250,,0,16,418,25
5251,,0,16,418,25
5252,,0,16,418,25
5253,,0,16,418,25
5254,,0,16,418,25
5255,,0,16,418,25
5256,,0,16,418,25
5257,,0,17,418,24
5258,,0,17,418,23
5259,,0,17,418,23
5260,,0,17,418,23
5261,,0,16,418,25
5262,,0,17,418,24
5263,,0,16,418,25
5264,,0,17,418,24
5265,,0,17,418,24
5266,,0,17,418,24
5267,,0,17,418,24
5268,,0,17,418,24
5269,,0,16,418,25
5270,,0,17,418,24
5271,,0,17,418,24
5272,,0,17,418,24
5273,,0,17,418,24
5274,,0,17,418,24
5275,,0,16,418,25
5276,,0,17,418,23
5277,,0,17,418,23
5278,,0,17,418,24
5279,,0,17,418,23
5280,,0,17,418,23
5281,,0,17,418,24
5282,,0,17,418,24
5283,,0,17,418,24
5284,,0,17,418,24
5285,,0,17,418,24
5286,,0,16,418,25
5287,,0,17,418,24
5288,,0,17,418,24
5289,,0,16,418,25
5290,,0,17,418,24
5291,,0,17,418,24
5292,,0,16,418,25
5293,,0,16,418,25
5294,,0,16,418,25
5295,,0,16,418,25
5296,,0,17,418,24
5297,,0,17,418,24
5298,,0,17,418,24
5299,,0,17,418,24
5300,,0,17,418,24
5301,,0,17,418,24
5302,,0,17,418,24
5303,,0,17,418,24
5304,,0,17,418,24
5305,,0,17,418,24
5306,,0,17,418,24
5307,,0,17,418,24
5308,,0,17,418,24
5309,,0,17,418,24
5310,,0,16,418,25
5311,,0,17,418,24
5312,,0,17,418,24
5313,,0,17,418,24
5314,,0,17,418,24
5315,,0,17,418,24
5316,,0,17,418,24
5317,,0,17,418,24
5318,,0,17,418,24
5319,,0,17,418,24
5320,,0,17,418,24
5321,,0,17,418,24
5322,,0,17,418,24
5323,,0,17,418,23
5324,,0,17,418,23
5325,,0,17,418,23
5326,,0,17,418,23
5327,,0,17,418,23
5328,,0,17,418,24
5329,,0,17,418,24
5330,,0,16,418,25
5331,,0,17,418,24
5332,,0,17,418,24
5333,,0,17,418,24
5334,,0,17,418,24
5335,,0,17,418,24
5336,,0,17,418,24
5337,,0,16,418,25
5338,,0,17,418,24
5339,,0,17,418,24
5340,,0,17,418,24
5341,,0,16,418,25
5342,,0,16,418,25
5343,,0,16,418,25
5344,,0,16,418,25
5345,,0,16,418,25
5346,,0,16,418,25
5347,,0,16,418,25
5348,,0,16,418,25
5349,,0,16,418,25
5350,,0,17,418,24
5351,,0,17,418,24
5352,,0,17,418,24
5353,,0,17,418,24
5354,,0,17,418,24
5355,,0,17,418,24
5356,,0,17,418,24
5357,,0,17,418,24
5358,,0,17,418,24
5359,,0,17,418,24
5360,,0,17,418,24
5361,,0,17,418,24
5362,,0,17,418,24
5363,,0,17,418,24
5364,,0,17,418,24
5365,,0,17,418,24
5366,,0,17,418,23
5367,,0,17,418,23
5368,,0,17,418,23
5369,,0,17,418,23
5370,,0,17,418,23
5371,,0,17,418,23
5372,,0,16,418,24
5373,,0,16,418,25
5374,,0,16,418,25
5375,,0,16,418,25
5376,,0,16,418,25
5377,,0,16,418,25
5378,,0,17,418,24
5379,,0,17,418,24
5380,,0,16,418,25
5381,,0,16,418,25
5382,,0,17,418,24
5383,,0,17,418,24
5384,,0,17,418,24
5385,,0,17,418,24
5386,,0,17,418,24
5387,,0,17,418,24
5388,,0,17,418,24
5389,,0,17,418,24
5390,,0,16,418,25
5391,,0,16,418,25
5392,,0,16,418,25
5393,,0,16,418,25
5394,,0,16,418,25
5395,,0,17,418,24
5396,,0,17,418,24
5397,,0,16,418,25
5398,,0,16,418,25
5399,,0,16,418,25
5400,,0,17,418,24
5401,,0,17,418,24
5402,,0,16,418,25
5403,,0,16,418,25
5404,,0,16,418,25
5405,,0,16,418,25
5406,,0,16,418,25
5407,,0,16,418,25
5408,,0,16,418,25
5409,,0,16,418,25
5410,,0,16,418,25
5411,,0,16,418,25
5412,,0,17,418,24
5413,,0,17,418,24
5414,,0,16,418,25
5415,,0,16,418,25
5416,,0,17,418,24
5417,,0,17,418,23
5418,,0,16,418,25
5419,,0,16,418,25
5420,,0,16,418,25
5421,,0,16,418,25
5422,,0,16,418,25
5423,,0,16,418,25
5424,,0,17,418,24
5425,,0,16,418,25
5426,,0,17,418,23
5427,,0,17,418,23
5428,,0,17,418,23
5429,,0,17,418,23
5430,,0,17,418,23
5431,,0,17,418,23
5432,,0,17,418,23
5433,,0,17,418,24
5434,,0,17,418,23
5435,,0,17,418,23
5436,,0,17,418,23
5437,,0,17,418,23
5438,,0,17,418,24
5439,,0,17,418,24
5440,,0,17,418,24
5441,,0,17,418,24
5442,,0,17,418,24
5443,,0,16,418,25
5444,,0,16,418,25
5445,,0,17,418,24
5446,,0,17,418,24
5447,,0,17,418,24
5448,,0,17,418,24
5449,,0,17,418,24
5450,,0,17,418,24
5451,,0,17,418,24
5452,,0,16,418,25
5453,,0,16,418,25
5454,,0,16,418,25
